key,type,side,segment,superclass,nt,count,peak_activity,gf_silenced_peak
AN05B058|L|,AN05B058,L,,ascending_neuron,gaba,2,0.00034796789962693406,0.00035668435834546676
AN05B059|L|,AN05B059,L,,ascending_neuron,gaba,1,1.7649050808109504e-08,1.3024843095806686e-06
AN05B060|L|,AN05B060,L,,ascending_neuron,gaba,1,0.029123250534348055,0.028998442604120066
AN05B062|L|,AN05B062,L,,ascending_neuron,gaba,2,8.455751042982148e-07,0.0
AN05B062|R|,AN05B062,R,,ascending_neuron,gaba,2,3.227982924460847e-05,4.9382659706621695e-06
AN05B063|L|,AN05B063,L,,ascending_neuron,gaba,2,0.0145729301572767,0.014271857507109319
AN05B063|R|,AN05B063,R,,ascending_neuron,gaba,2,0.008430819273020031,0.008156889673228019
AN05B067|L|,AN05B067,L,,ascending_neuron,gaba,1,0.0,0.0
AN05B068|L|,AN05B068,L,,ascending_neuron,gaba,3,0.004174162468191735,0.004056992240084433
AN05B068|R|,AN05B068,R,,ascending_neuron,gaba,2,0.014118160501272714,0.013777362032679406
AN05B068|R|T3,AN05B068,R,T3,vnc_intrinsic,gaba,2,0.009871264652546417,0.009871770945640686
AN05B069|L|,AN05B069,L,,ascending_neuron,gaba,2,0.0006657491040299304,0.0006724153163352536
AN05B071|L|,AN05B071,L,,ascending_neuron,gaba,2,1.6587971515361838e-09,1.6587971515361838e-09
AN05B076|L|,AN05B076,L,,ascending_neuron,gaba,1,0.001316490894585318,0.0014303655907912684
AN05B076|R|,AN05B076,R,,ascending_neuron,gaba,1,0.0025497095813650657,0.00275954577888888
AN05B078|L|,AN05B078,L,,ascending_neuron,gaba,3,3.6192819998429026e-06,3.6903259971548955e-06
AN05B081|L|,AN05B081,L,,ascending_neuron,gaba,2,2.797497114262275e-07,3.653901318573802e-05
AN05B083|L|,AN05B083,L,,ascending_neuron,gaba,1,5.76492478182818e-07,5.773826032032144e-07
AN05B095|L|,AN05B095,L,,ascending_neuron,acetylcholine,1,1.0062718652343902e-08,1.0062718652343902e-08
AN05B095|R|,AN05B095,R,,ascending_neuron,acetylcholine,1,1.5754952374798535e-09,1.2635034327802247e-06
AN05B096|L|,AN05B096,L,,ascending_neuron,acetylcholine,2,1.3512437458442306e-05,7.965940731560746e-06
AN05B096|R|,AN05B096,R,,ascending_neuron,acetylcholine,2,1.536229941776527e-05,1.0912688255812912e-05
AN05B097|L|,AN05B097,L,,ascending_neuron,acetylcholine,4,1.5556820707842415e-06,6.97133228386781e-06
AN05B097|R|,AN05B097,R,,ascending_neuron,acetylcholine,4,0.00026003437437019156,0.0002650031878807743
AN05B098|L|,AN05B098,L,,ascending_neuron,acetylcholine,1,5.590946596582881e-08,4.4234934632729e-06
AN05B098|R|,AN05B098,R,,ascending_neuron,acetylcholine,1,0.00011563946220107792,0.00013051125390747034
AN05B099|L|,AN05B099,L,,ascending_neuron,acetylcholine,3,0.0,0.0
AN05B099|R|,AN05B099,R,,ascending_neuron,acetylcholine,3,0.0,0.0
AN05B100|L|,AN05B100,L,,ascending_neuron,acetylcholine,3,6.479995658939412e-06,8.321039472416033e-06
AN05B100|R|,AN05B100,R,,ascending_neuron,acetylcholine,3,0.0,1.5742715120380169e-06
AN05B101|L|,AN05B101,L,,ascending_neuron,gaba,2,2.9049759534286257e-05,2.5925714577227864e-05
AN05B101|R|,AN05B101,R,,ascending_neuron,gaba,2,2.3984572969707056e-05,4.006491285764066e-05
AN05B102a|L|,AN05B102a,L,,ascending_neuron,acetylcholine,1,1.5939243393400149e-06,0.0
AN05B102a|R|,AN05B102a,R,,ascending_neuron,acetylcholine,1,2.2901713084383347e-05,4.994713477060969e-06
AN05B102b|L|,AN05B102b,L,,ascending_neuron,acetylcholine,1,0.0,0.0
AN05B102b|R|,AN05B102b,R,,ascending_neuron,acetylcholine,1,0.0,0.0
AN05B102c|L|,AN05B102c,L,,ascending_neuron,acetylcholine,1,0.0,0.0
AN05B102c|R|,AN05B102c,R,,ascending_neuron,acetylcholine,1,0.0,0.0
AN05B102d|L|,AN05B102d,L,,ascending_neuron,acetylcholine,1,0.00020893036791481127,0.0002007468036567178
AN05B102d|R|,AN05B102d,R,,ascending_neuron,acetylcholine,1,0.0,0.0
AN05B103|L|,AN05B103,L,,ascending_neuron,acetylcholine,1,0.0015084622198246265,0.001485003862358005
AN05B103|R|,AN05B103,R,,ascending_neuron,acetylcholine,1,5.5855030629431764e-05,5.6648206278437044e-05
AN05B104|L|,AN05B104,L,,ascending_neuron,acetylcholine,3,3.912061332385654e-07,4.7223636247634855e-07
AN05B104|R|,AN05B104,R,,ascending_neuron,acetylcholine,3,0.00016141121330913173,0.0002003053631025327
AN05B105|L|,AN05B105,L,,ascending_neuron,acetylcholine,1,1.065620676380041e-05,2.0674148259422702e-05
AN05B105|R|,AN05B105,R,,ascending_neuron,acetylcholine,1,7.416887997426158e-05,8.550658366124278e-05
AN05B106|L|,AN05B106,L,,ascending_neuron,acetylcholine,2,0.0033155507477255442,0.003977866930007879
AN05B106|R|,AN05B106,R,,ascending_neuron,acetylcholine,2,0.0,0.0
AN05B107|L|,AN05B107,L,,ascending_neuron,acetylcholine,1,2.8056654775007672e-05,1.3563821644321207e-05
AN05B107|R|,AN05B107,R,,ascending_neuron,acetylcholine,1,6.817382181996273e-05,3.2196412609390835e-05
AN05B108|L|A3,AN05B108,L,A3,vnc_intrinsic,gaba,1,0.022514245467445758,0.02227704559667837
AN05B108|L|A4,AN05B108,L,A4,vnc_intrinsic,gaba,1,0.025298453787089357,0.02507164246890751
AN05B108|R|A3,AN05B108,R,A3,vnc_intrinsic,gaba,1,0.022479596916769696,0.022268680376565226
AN05B108|R|A4,AN05B108,R,A4,vnc_intrinsic,gaba,1,0.015187467001608931,0.015096090932551253
AN06A010|L|,AN06A010,L,,ascending_neuron,gaba,1,9.277598562579272e-06,6.7328522766281194e-06
AN06A010|R|,AN06A010,R,,ascending_neuron,gaba,1,2.8573719843805802e-05,1.7577321492494198e-05
AN06A015|L|,AN06A015,L,,ascending_neuron,gaba,1,0.013183449263834725,0.013255766051116148
AN06A015|R|,AN06A015,R,,ascending_neuron,gaba,1,0.016455622560517743,0.01657628597380575
AN06A016|L|,AN06A016,L,,ascending_neuron,gaba,1,1.5882561095240543e-05,9.93798627373171e-07
AN06A016|R|,AN06A016,R,,ascending_neuron,gaba,1,5.090080152402907e-05,4.490114322254169e-06
AN06A017|L|,AN06A017,L,,ascending_neuron,gaba,1,1.849504463024729e-05,5.922009049875057e-07
AN06A017|R|,AN06A017,R,,ascending_neuron,gaba,1,2.9210767856390604e-06,0.0
AN06A018|L|,AN06A018,L,,ascending_neuron,gaba,1,0.0005862492760018153,0.0005262074951517637
AN06A018|R|,AN06A018,R,,ascending_neuron,gaba,1,0.0005034389423139348,0.0004458632109920297
AN06A026|L|,AN06A026,L,,ascending_neuron,gaba,2,0.0023507024200765275,0.0021324896157509203
AN06A026|R|,AN06A026,R,,ascending_neuron,gaba,2,0.005278731446777928,0.005321922902485132
AN06A027|L|,AN06A027,L,,ascending_neuron,unclear,1,0.001320936917280867,1.7199194053770485e-05
AN06A027|R|,AN06A027,R,,ascending_neuron,unclear,1,0.00021658668859061907,0.00022472269498846712
AN06A030|L|,AN06A030,L,,ascending_neuron,glutamate,1,0.00042109648955468285,0.0004101487906468263
AN06A030|R|,AN06A030,R,,ascending_neuron,glutamate,1,0.0011010460283769569,0.0010828064272375877
AN06A041|L|,AN06A041,L,,ascending_neuron,gaba,1,2.006482108392827e-06,1.614055862759249e-06
AN06A041|R|,AN06A041,R,,ascending_neuron,gaba,1,0.0012247090963483436,0.0012510506980230073
AN06A060|L|,AN06A060,L,,ascending_neuron,gaba,1,0.003000395395019907,0.002991772956171256
AN06A060|R|,AN06A060,R,,ascending_neuron,gaba,1,6.107087408980347e-07,6.252513627486571e-07
AN06A062|L|,AN06A062,L,,ascending_neuron,gaba,2,0.0005666115243424566,0.0005610875806495082
AN06A062|R|,AN06A062,R,,ascending_neuron,gaba,2,8.778948334030305e-05,6.929773320795903e-05
AN06A080|L|,AN06A080,L,,ascending_neuron,gaba,2,0.00026013684693367093,0.00018716243860903082
AN06A080|R|,AN06A080,R,,ascending_neuron,gaba,2,0.0007593104835812201,0.0006786100533959471
AN06A092|L|,AN06A092,L,,ascending_neuron,gaba,2,0.0,0.0
AN06A092|R|,AN06A092,R,,ascending_neuron,gaba,3,6.050334540918948e-05,8.408466495138664e-05
AN06A095|L|,AN06A095,L,,ascending_neuron,gaba,2,0.0,0.0
AN06A095|R|,AN06A095,R,,ascending_neuron,gaba,1,3.90564527569941e-05,5.805145140105447e-05
AN06A112|L|,AN06A112,L,,ascending_neuron,gaba,3,0.0,6.893357675290645e-07
AN06A112|R|,AN06A112,R,,ascending_neuron,gaba,3,0.0,0.0
AN06B002|L|,AN06B002,L,,ascending_neuron,gaba,3,0.002475472801745804,0.002917536630381154
AN06B002|R|,AN06B002,R,,ascending_neuron,gaba,2,0.00047927813787515647,0.0008396761042534988
AN06B004|L|,AN06B004,L,,ascending_neuron,gaba,1,0.00016980189299667397,0.00017174842236867446
AN06B004|R|,AN06B004,R,,ascending_neuron,gaba,1,1.839486354923965e-05,1.8560910676326987e-05
AN06B005|L|,AN06B005,L,,ascending_neuron,gaba,1,0.0015652659942782237,0.0016205568996432024
AN06B005|R|,AN06B005,R,,ascending_neuron,gaba,1,0.001560120475903226,0.0016594502354907992
AN06B007|L|,AN06B007,L,,ascending_neuron,gaba,2,4.54536759631961e-05,2.8466314787726344e-05
AN06B007|R|,AN06B007,R,,ascending_neuron,gaba,2,2.4422248540109515e-05,1.7280156051939654e-05
AN06B009|L|,AN06B009,L,,ascending_neuron,gaba,1,0.00872525564793026,0.008649147494864153
AN06B009|R|,AN06B009,R,,ascending_neuron,gaba,1,0.0024424354448051603,0.002341555410086768
AN06B011|L|,AN06B011,L,,ascending_neuron,acetylcholine,1,4.05388408180869e-06,1.0342496847341565e-06
AN06B011|R|,AN06B011,R,,ascending_neuron,acetylcholine,1,7.560868271760707e-05,5.8342154711768914e-05
AN06B012|L|,AN06B012,L,,ascending_neuron,gaba,1,0.0001636062468247819,0.00020241644910636917
AN06B012|R|,AN06B012,R,,ascending_neuron,gaba,1,5.423551251697223e-05,5.307467745492867e-05
AN06B014|L|,AN06B014,L,,ascending_neuron,gaba,1,0.00038326070207269893,0.0004735961653311576
AN06B014|R|,AN06B014,R,,ascending_neuron,gaba,1,7.53344174373174e-10,7.53344174373174e-10
AN06B015|L|,AN06B015,L,,ascending_neuron,gaba,1,1.783132254737911e-05,4.140699575650651e-05
AN06B023|L|,AN06B023,L,,ascending_neuron,gaba,1,0.004785866305646402,0.004419558910595566
AN06B023|R|,AN06B023,R,,ascending_neuron,gaba,1,0.01653858777637859,0.0164842870890882
AN06B025|L|,AN06B025,L,,ascending_neuron,gaba,1,9.968560585501037e-05,9.81248426808297e-05
AN06B025|R|,AN06B025,R,,ascending_neuron,gaba,1,0.0035997971173505065,0.0036193339753051368
AN06B026|L|,AN06B026,L,,ascending_neuron,gaba,1,0.012702054921848971,0.012550511850213568
AN06B026|R|,AN06B026,R,,ascending_neuron,gaba,1,0.025529466592102666,0.025451391218270572
AN06B031|L|,AN06B031,L,,ascending_neuron,gaba,1,6.211900779211732e-07,4.9096217826157666e-08
AN06B031|R|,AN06B031,R,,ascending_neuron,gaba,1,9.154888012743916e-06,8.250183459420016e-07
AN06B034|L|,AN06B034,L,,ascending_neuron,gaba,1,0.011512460243481862,0.011856695131461441
AN06B034|R|,AN06B034,R,,ascending_neuron,gaba,1,0.019763801011886857,0.019979647681460086
AN06B037|L|,AN06B037,L,,ascending_neuron,gaba,1,0.0024560999783540902,0.0025410380771950665
AN06B037|R|,AN06B037,R,,ascending_neuron,gaba,1,0.00785339965167218,0.00785858629595353
AN06B039|L|,AN06B039,L,,ascending_neuron,gaba,4,7.549669756196457e-07,4.7092586251681087e-07
AN06B039|R|,AN06B039,R,,ascending_neuron,gaba,3,1.1795756903719177e-05,2.202132820134176e-06
AN06B040|L|,AN06B040,L,,ascending_neuron,gaba,1,0.00019305053849742255,2.2650114195533412e-05
AN06B040|R|,AN06B040,R,,ascending_neuron,gaba,1,0.001952529755381516,0.0019323915786244972
AN06B042|L|,AN06B042,L,,ascending_neuron,gaba,1,0.006664967777815996,0.006724254571114241
AN06B042|R|,AN06B042,R,,ascending_neuron,gaba,1,0.0036368258644578623,0.003779825884542142
AN06B044|L|,AN06B044,L,,ascending_neuron,gaba,1,0.03332025073211081,0.032917347034490806
AN06B044|R|,AN06B044,R,,ascending_neuron,gaba,1,0.023515113560247998,0.02317439966371071
AN06B045|L|,AN06B045,L,,ascending_neuron,gaba,1,0.0020487431239695503,0.0020027937768016825
AN06B045|R|,AN06B045,R,,ascending_neuron,gaba,1,0.0008362025626198588,0.0008308951184942623
AN06B046|L|,AN06B046,L,,ascending_neuron,gaba,1,0.009186757197081606,0.009333228637232889
AN06B046|R|,AN06B046,R,,ascending_neuron,gaba,1,0.010518819901965052,0.01052488280161202
AN06B048|L|,AN06B048,L,,ascending_neuron,gaba,1,1.0459647799742058e-07,6.467898706513984e-08
AN06B048|R|,AN06B048,R,,ascending_neuron,gaba,1,0.002929515370177277,0.0028248215827352463
AN06B051|L|,AN06B051,L,,ascending_neuron,gaba,2,0.0015368688412966108,0.001695859172401493
AN06B051|R|,AN06B051,R,,ascending_neuron,gaba,2,0.004361477521467646,0.004502756333110044
AN06B057|L|,AN06B057,L,,ascending_neuron,gaba,1,0.0015661921796215515,0.001530138298203388
AN06B057|R|,AN06B057,R,,ascending_neuron,gaba,1,0.0007849163999664913,0.000749472786071003
AN06B068|L|,AN06B068,L,,ascending_neuron,gaba,3,0.0016023476107792213,0.0016943078834032973
AN06B068|R|,AN06B068,R,,ascending_neuron,gaba,3,0.0018044952658781202,0.0018421511229850525
AN06B075|L|,AN06B075,L,,ascending_neuron,gaba,1,0.022036300037792212,0.02140220898779624
AN06B075|R|,AN06B075,R,,ascending_neuron,gaba,1,0.021991839481648602,0.021668450860379548
AN06B088|L|,AN06B088,L,,ascending_neuron,gaba,1,0.002424094726776853,0.0024400853102061948
AN06B088|R|,AN06B088,R,,ascending_neuron,gaba,1,0.0007368160089640567,0.0007842892533550558
AN06B089|L|,AN06B089,L,,ascending_neuron,gaba,1,3.426896616299001e-05,4.171982653835724e-05
AN06B089|R|,AN06B089,R,,ascending_neuron,gaba,1,0.00045734317795595046,0.00047365307394683876
AN06B090|L|,AN06B090,L,,ascending_neuron,gaba,1,1.976660107022036e-05,1.9977491191030018e-05
AN06B090|R|,AN06B090,R,,ascending_neuron,gaba,1,0.000633776080069894,0.000681484013850398
AN07B003|L|,AN07B003,L,,ascending_neuron,acetylcholine,1,0.002247718681501186,0.0023501183929811537
AN07B003|R|,AN07B003,R,,ascending_neuron,acetylcholine,1,0.0021406485869762044,0.0023134077071880416
AN07B004|L|,AN07B004,L,,ascending_neuron,acetylcholine,1,0.009757274878664797,0.010404421485128415
AN07B004|R|,AN07B004,R,,ascending_neuron,acetylcholine,1,0.012812696217774809,0.013418311019690338
AN07B005|L|,AN07B005,L,,ascending_neuron,acetylcholine,3,4.523358717278153e-06,3.5920501092051645e-07
AN07B005|R|,AN07B005,R,,ascending_neuron,acetylcholine,3,7.898744962550013e-06,0.0
AN07B011|L|,AN07B011,L,,ascending_neuron,acetylcholine,1,4.305327410411366e-05,2.720349991910142e-05
AN07B011|R|,AN07B011,R,,ascending_neuron,acetylcholine,1,8.907270506065727e-05,8.408818550158963e-05
AN07B013|L|,AN07B013,L,,ascending_neuron,glutamate,2,0.004645517479417364,0.004763715206322455
AN07B013|R|,AN07B013,R,,ascending_neuron,glutamate,2,0.007421976777196427,0.007573105549814046
AN07B015|L|,AN07B015,L,,ascending_neuron,acetylcholine,1,1.6326759811637167e-05,1.6140912278219616e-05
AN07B015|R|,AN07B015,R,,ascending_neuron,acetylcholine,1,0.00019121587086600188,0.00021517715226134417
AN07B017|L|,AN07B017,L,,ascending_neuron,glutamate,1,0.002025872334531918,0.0021612768406466263
AN07B017|R|,AN07B017,R,,ascending_neuron,glutamate,1,0.005096049062437636,0.005341807724567965
AN07B018|L|,AN07B018,L,,ascending_neuron,acetylcholine,1,0.0007761115466496023,0.0007813499550571373
AN07B018|R|,AN07B018,R,,ascending_neuron,acetylcholine,1,0.0003573923968883135,0.00035878451955615695
AN07B021|L|,AN07B021,L,,ascending_neuron,acetylcholine,1,1.4818044146592496e-08,1.4818044146592496e-08
AN07B021|R|,AN07B021,R,,ascending_neuron,acetylcholine,1,3.3897284458698435e-10,3.3897284458698435e-10
AN07B024|L|,AN07B024,L,,ascending_neuron,acetylcholine,1,0.002257723949601925,0.0022696404203886365
AN07B024|R|,AN07B024,R,,ascending_neuron,acetylcholine,1,0.00024174949998632497,0.0003319185488025488
AN07B025|L|,AN07B025,L,,ascending_neuron,acetylcholine,1,2.8273932972342066e-09,2.8273932972342066e-09
AN07B025|R|,AN07B025,R,,ascending_neuron,acetylcholine,1,0.0005795987074532963,0.0005766528873640624
AN07B032|L|,AN07B032,L,,ascending_neuron,acetylcholine,1,0.0019262882821006239,0.0017344284347070372
AN07B032|R|,AN07B032,R,,ascending_neuron,acetylcholine,1,0.0009329063162507908,0.0007774471809616826
AN07B035|L|,AN07B035,L,,ascending_neuron,acetylcholine,2,2.9490999395404256e-08,3.6605611556225184e-08
AN07B035|R|,AN07B035,R,,ascending_neuron,acetylcholine,2,0.0,0.0
AN07B036|L|,AN07B036,L,,ascending_neuron,acetylcholine,1,0.0006671459035115353,0.0006759278828232292
AN07B036|R|,AN07B036,R,,ascending_neuron,acetylcholine,1,0.0011361496069639794,0.0011677284193459532
AN07B037_a|L|,AN07B037_a,L,,ascending_neuron,acetylcholine,2,0.0013718832975113243,0.0011666235430256792
AN07B037_a|R|,AN07B037_a,R,,ascending_neuron,acetylcholine,2,0.00019133592685563168,0.0002448670493761277
AN07B037_b|L|,AN07B037_b,L,,ascending_neuron,acetylcholine,1,1.7467102505760923e-05,1.1712322822241386e-06
AN07B037_b|R|,AN07B037_b,R,,ascending_neuron,acetylcholine,1,4.026950822416024e-06,3.4847867615039575e-07
AN07B040|L|,AN07B040,L,,ascending_neuron,acetylcholine,1,0.0,0.0
AN07B040|R|,AN07B040,R,,ascending_neuron,acetylcholine,1,0.0,0.0
AN07B041|L|,AN07B041,L,,ascending_neuron,acetylcholine,2,5.508940023580971e-05,2.714976183499839e-05
AN07B041|R|,AN07B041,R,,ascending_neuron,acetylcholine,2,1.5929406803425706e-08,1.5929406803425706e-08
AN07B042|L|,AN07B042,L,,ascending_neuron,acetylcholine,2,0.0028631315185245914,0.002525389040008283
AN07B042|R|,AN07B042,R,,ascending_neuron,acetylcholine,2,0.009135672977079743,0.008411823591142785
AN07B043|L|,AN07B043,L,,ascending_neuron,acetylcholine,1,0.00017702126482922924,0.00017553546720891348
AN07B043|R|,AN07B043,R,,ascending_neuron,acetylcholine,1,8.14893572764421e-05,9.527867866752389e-05
AN07B045|L|,AN07B045,L,,ascending_neuron,acetylcholine,4,0.0009414859397745821,0.0007256649041043562
AN07B045|R|,AN07B045,R,,ascending_neuron,acetylcholine,3,8.095699904663809e-05,7.785330707175351e-05
AN07B046_a|L|,AN07B046_a,L,,ascending_neuron,acetylcholine,2,4.690149995226461e-05,3.901945212911682e-05
AN07B046_a|R|,AN07B046_a,R,,ascending_neuron,acetylcholine,2,2.090397366729545e-05,1.933366706785545e-05
AN07B046_b|L|,AN07B046_b,L,,ascending_neuron,acetylcholine,1,5.8938200621413075e-05,4.412751487263576e-05
AN07B046_b|R|,AN07B046_b,R,,ascending_neuron,acetylcholine,1,0.00024256269510367922,0.0002875446370559945
AN07B046_c|L|,AN07B046_c,L,,ascending_neuron,acetylcholine,1,1.3758456833159982e-08,1.3758456833159982e-08
AN07B046_c|R|,AN07B046_c,R,,ascending_neuron,acetylcholine,1,7.032341175781088e-06,7.187045519769013e-06
AN07B049|L|,AN07B049,L,,ascending_neuron,acetylcholine,4,1.6080169389995976e-05,8.737617595859573e-06
AN07B049|R|,AN07B049,R,,ascending_neuron,acetylcholine,4,0.005374191630573022,0.00538139105203257
AN07B050|L|,AN07B050,L,,ascending_neuron,acetylcholine,2,0.01098735659162345,0.010769010592836916
AN07B050|R|,AN07B050,R,,ascending_neuron,acetylcholine,2,0.010562669059128515,0.010581522683942865
AN07B052|L|,AN07B052,L,,ascending_neuron,acetylcholine,3,0.016272108331292404,0.015006726284574154
AN07B052|R|,AN07B052,R,,ascending_neuron,acetylcholine,3,0.024097266489854965,0.022653141084098764
AN07B056|L|,AN07B056,L,,ascending_neuron,acetylcholine,4,5.415313339131278e-06,0.0
AN07B056|R|,AN07B056,R,,ascending_neuron,acetylcholine,3,0.0009609080103653264,0.0010191323324464589
AN07B057|L|,AN07B057,L,,ascending_neuron,acetylcholine,1,0.0,0.0
AN07B057|R|,AN07B057,R,,ascending_neuron,acetylcholine,1,0.0,6.638510359938738e-07
AN07B060|L|,AN07B060,L,,ascending_neuron,acetylcholine,3,0.0005813790146036445,0.0005309963381164962
AN07B060|R|,AN07B060,R,,ascending_neuron,acetylcholine,3,0.002774798726892546,0.0027034252518948324
AN07B062|L|,AN07B062,L,,ascending_neuron,acetylcholine,4,0.019911261556085656,0.019216453140970383
AN07B062|R|,AN07B062,R,,ascending_neuron,acetylcholine,5,0.016145636698854535,0.015547647223837547
AN07B063|L|,AN07B063,L,,ascending_neuron,acetylcholine,1,1.7477810781903925e-05,1.3580178674190798e-05
AN07B063|R|,AN07B063,R,,ascending_neuron,acetylcholine,1,1.111892961648968e-06,5.004974567916879e-07
AN07B069_a|L|,AN07B069_a,L,,ascending_neuron,acetylcholine,2,6.090398664503847e-07,0.0
AN07B069_a|R|,AN07B069_a,R,,ascending_neuron,acetylcholine,2,5.136531836212714e-10,5.136531836212714e-10
AN07B069_b|L|,AN07B069_b,L,,ascending_neuron,acetylcholine,5,3.7188361586487003e-07,1.5689279134605383e-09
AN07B069_b|R|,AN07B069_b,R,,ascending_neuron,acetylcholine,5,0.0,0.0
AN07B070|L|,AN07B070,L,,ascending_neuron,acetylcholine,3,0.040414702767802305,0.039550511102054466
AN07B070|R|,AN07B070,R,,ascending_neuron,acetylcholine,3,0.029495981476084735,0.029022022959247183
AN07B071_a|L|,AN07B071_a,L,,ascending_neuron,acetylcholine,1,1.2157949067271596e-05,8.906291518062348e-07
AN07B071_a|R|,AN07B071_a,R,,ascending_neuron,acetylcholine,1,0.0,0.0
AN07B071_b|L|,AN07B071_b,L,,ascending_neuron,acetylcholine,1,3.05157595989112e-08,3.1585196934073336e-08
AN07B071_b|R|,AN07B071_b,R,,ascending_neuron,acetylcholine,1,1.2225759246650014e-09,1.2225759246650014e-09
AN07B071_c|L|,AN07B071_c,L,,ascending_neuron,acetylcholine,2,4.142838727376704e-06,0.0
AN07B071_c|R|,AN07B071_c,R,,ascending_neuron,acetylcholine,2,0.0,0.0
AN07B071_d|L|,AN07B071_d,L,,ascending_neuron,acetylcholine,2,1.2789377811149406e-05,5.8111323270261225e-08
AN07B071_d|R|,AN07B071_d,R,,ascending_neuron,acetylcholine,2,1.7061391201024737e-06,0.0
AN07B072_a|L|,AN07B072_a,L,,ascending_neuron,acetylcholine,2,0.005989655528802955,0.00537058521260545
AN07B072_a|R|,AN07B072_a,R,,ascending_neuron,acetylcholine,1,0.001281570380795964,0.0013207710812252083
AN07B072_b|L|,AN07B072_b,L,,ascending_neuron,acetylcholine,1,0.0,0.0
AN07B072_b|R|,AN07B072_b,R,,ascending_neuron,acetylcholine,2,0.0019883138498923195,0.0018535268486979614
AN07B072_c|L|,AN07B072_c,L,,ascending_neuron,acetylcholine,1,0.0011738540698882866,0.000515247673359175
AN07B072_c|R|,AN07B072_c,R,,ascending_neuron,acetylcholine,1,0.0038222796938222393,0.003764369631331789
AN07B072_d|L|,AN07B072_d,L,,ascending_neuron,acetylcholine,1,6.702014333363721e-07,1.6478907670810289e-07
AN07B072_d|R|,AN07B072_d,R,,ascending_neuron,acetylcholine,2,0.0010893672215095051,0.001027548689036354
AN07B072_e|L|,AN07B072_e,L,,ascending_neuron,acetylcholine,3,2.1748977333724226e-08,2.1748977333724226e-08
AN07B072_e|R|,AN07B072_e,R,,ascending_neuron,acetylcholine,3,0.004263494714317686,0.0042839983925780705
AN07B072_f|L|,AN07B072_f,L,,ascending_neuron,acetylcholine,1,0.00046361566171285266,6.534528627382847e-06
AN07B072_f|R|,AN07B072_f,R,,ascending_neuron,acetylcholine,1,0.0017275714247446913,0.0017379291573738356
AN07B076|L|,AN07B076,L,,ascending_neuron,acetylcholine,1,9.248812432636518e-06,4.376538739069238e-08
AN07B076|L|T3,AN07B076,L,T3,vnc_intrinsic,acetylcholine,1,0.003588660569266218,0.0036148863351940135
AN07B076|R|,AN07B076,R,,ascending_neuron,acetylcholine,3,0.00257726805843618,0.0026052893258006276
AN07B078_a|L|,AN07B078_a,L,,ascending_neuron,acetylcholine,1,0.0016984985103968165,0.001886239655810201
AN07B078_a|R|,AN07B078_a,R,,ascending_neuron,acetylcholine,1,0.0006794299357098692,0.0009048800210231007
